ProductID,Timestamp,BaseCost,AgentPrice,CompetitorPrice,Quantity,Demand,PriceChange,NormalizedPrice,DescEmbed1,DescEmbed2,FourierFeature1,FourierFeature2,Reward
9,2025-12-18 17:59:21.779630,861.05,1047.32,1717.82,4,1.5,-0.0005,0.349,0.3,0.883,-0.2219,0.9751,745.06
9,2025-12-22 17:59:21.779630,861.05,990.77,2109.88,2,1.5,-0.0084,0.33,0.3,0.883,-0.1543,0.988,259.43
9,2025-12-23 17:59:21.779630,861.05,1035.65,1774.86,4,1.5,0.0453,0.345,0.3,0.883,-0.1373,0.9905,698.39
9,2025-12-26 17:59:21.779630,861.05,1014.1,2215.75,1,1.5,0.0684,0.338,0.3,0.883,-0.086,0.9963,153.05
9,2025-12-27 17:59:21.779630,861.05,985.65,1909.16,1,1.5,-0.0281,0.329,0.3,0.883,-0.0688,0.9976,124.59
9,2025-12-29 17:59:21.779630,861.05,947.16,2046.48,2,1.5,0.0,0.316,0.3,0.883,-0.0344,0.9994,172.21
9,2025-12-30 17:59:21.779630,861.05,947.16,1884.97,2,1.5,0.0,0.316,0.3,0.883,-0.0172,0.9999,172.21
9,2025-12-31 17:59:21.779630,861.05,1000.48,2226.65,3,1.5,0.0563,0.333,0.3,0.883,-0.0,1.0,418.27
9,2026-01-04 17:59:21.779630,861.05,947.16,1582.19,4,1.5,-0.0697,0.316,0.3,0.883,0.0688,0.9976,344.42
10,2025-07-03 17:59:21.779630,866.64,2257.85,2097.01,1,0.658,-0.0302,0.753,0.1,0.894,-0.0258,-0.9997,1391.21
10,2025-07-14 17:59:21.779630,866.64,2361.98,2389.18,1,0.402,0.0239,0.787,0.1,0.894,-0.2135,-0.9769,1495.34
10,2025-07-22 17:59:21.779630,866.64,2399.86,2878.71,1,0.469,0.0057,0.8,0.1,0.894,-0.3456,-0.9384,1533.23
10,2025-07-24 17:59:21.779630,866.64,2239.02,2477.82,1,0.625,-0.0322,0.746,0.1,0.894,-0.3777,-0.9259,1372.38
10,2025-07-25 17:59:21.779630,866.64,2210.28,2518.26,2,0.733,-0.0128,0.737,0.1,0.894,-0.3936,-0.9193,2687.29
10,2025-07-27 17:59:21.779630,866.64,2252.0,2736.78,2,1.052,0.044,0.751,0.1,0.894,-0.425,-0.9052,2770.72
10,2025-07-28 17:59:21.779630,866.64,2176.7,2242.18,2,0.993,-0.0334,0.726,0.1,0.894,-0.4405,-0.8977,2620.12
10,2025-07-30 17:59:21.779630,866.64,2206.23,2346.52,2,1.203,0.0561,0.735,0.1,0.894,-0.4712,-0.882,2679.19
10,2025-08-04 17:59:21.779630,866.64,2002.02,2944.36,1,1.433,-0.0062,0.667,0.1,0.894,-0.5452,-0.8383,1135.38
10,2025-08-05 17:59:21.779630,866.64,2021.68,2036.62,2,1.272,0.0098,0.674,0.1,0.894,-0.5596,-0.8288,2310.08
10,2025-08-08 17:59:21.779630,866.64,1808.14,2392.19,5,1.5,0.0574,0.603,0.1,0.894,-0.6016,-0.7988,4707.53
10,2025-08-09 17:59:21.779630,866.64,1796.75,2852.93,2,1.5,-0.0063,0.599,0.1,0.894,-0.6153,-0.7883,1860.22
10,2025-08-10 17:59:21.779630,866.64,1722.92,2773.27,1,1.5,-0.0411,0.574,0.1,0.894,-0.6288,-0.7776,856.29
10,2025-08-12 17:59:21.779630,866.64,1736.37,2422.33,1,1.5,0.0252,0.579,0.1,0.894,-0.6552,-0.7555,869.73
10,2025-08-15 17:59:21.779630,866.64,1603.69,2215.21,2,1.5,0.007,0.535,0.1,0.894,-0.6933,-0.7207,1474.11
10,2025-08-16 17:59:21.779630,866.64,1492.44,2549.88,1,1.5,-0.0694,0.497,0.1,0.894,-0.7056,-0.7086,625.8
10,2025-08-20 17:59:21.779630,866.64,1529.73,2340.8,4,1.5,0.0067,0.51,0.1,0.894,-0.7527,-0.6584,2652.36
10,2025-08-22 17:59:21.779630,866.64,1463.3,1998.83,3,1.5,-0.0642,0.488,0.1,0.894,-0.7749,-0.6321,1789.99
10,2025-08-23 17:59:21.779630,866.64,1433.22,2264.57,1,1.5,-0.0206,0.478,0.1,0.894,-0.7856,-0.6187,566.59
10,2025-08-24 17:59:21.779630,866.64,1423.47,2416.24,1,1.5,-0.0068,0.474,0.1,0.894,-0.7962,-0.6051,556.83
10,2025-08-26 17:59:21.779630,866.64,1301.13,2001.1,3,1.5,-0.0506,0.434,0.1,0.894,-0.8165,-0.5773,1303.48
10,2025-08-28 17:59:21.779630,866.64,1567.06,2010.02,2,1.5,0.1053,0.522,0.1,0.894,-0.8359,-0.5488,1400.84
10,2025-08-30 17:59:21.779630,866.64,1488.22,2957.29,4,1.5,0.0019,0.496,0.1,0.894,-0.8543,-0.5197,2486.34
10,2025-08-31 17:59:21.779630,866.64,1499.3,2024.67,2,1.5,0.0074,0.5,0.1,0.894,-0.8631,-0.505,1265.32
10,2025-09-02 17:59:21.779630,866.64,1596.5,2746.4,2,1.5,0.0293,0.532,0.1,0.894,-0.88,-0.475,1459.72
10,2025-09-05 17:59:21.784969,866.64,1588.68,2215.33,2,1.5,-0.0023,0.53,0.1,0.894,-0.9034,-0.4289,1444.09
10,2025-09-06 17:59:21.784969,866.64,1538.52,2821.22,1,1.5,-0.0316,0.513,0.1,0.894,-0.9106,-0.4133,671.88
10,2025-09-07 17:59:21.784969,866.64,1456.1,2711.99,5,1.5,-0.0536,0.485,0.1,0.894,-0.9176,-0.3975,2947.3
10,2025-09-12 17:59:21.784969,866.64,1398.45,2910.22,2,1.5,0.0015,0.466,0.1,0.894,-0.9484,-0.3172,1063.63
10,2025-09-14 17:59:21.784969,866.64,1342.98,2787.88,3,1.5,-0.041,0.448,0.1,0.894,-0.9587,-0.2844,1429.03
10,2025-09-15 17:59:21.784969,866.64,1434.82,2950.68,3,1.5,0.0684,0.478,0.1,0.894,-0.9635,-0.2678,1704.54
10,2025-09-17 17:59:21.784969,866.64,1375.11,2077.83,2,1.5,-0.0643,0.458,0.1,0.894,-0.9721,-0.2345,1016.94
10,2025-09-18 17:59:21.784969,866.64,1352.48,2423.0,4,1.5,-0.0165,0.451,0.1,0.894,-0.976,-0.2177,1943.36
10,2025-09-23 17:59:21.784969,866.64,1222.22,2413.4,4,1.5,0.0153,0.407,0.1,0.894,-0.9911,-0.133,1422.32
10,2025-09-25 17:59:21.784969,866.64,1115.69,2568.63,3,1.5,-0.0643,0.372,0.1,0.894,-0.9951,-0.0988,747.14
10,2025-09-29 17:59:21.784969,866.64,1129.36,2415.05,1,1.5,0.0277,0.376,0.1,0.894,-0.9995,-0.0301,262.72
10,2025-10-02 17:59:21.784969,866.64,1148.36,2256.85,2,1.5,0.0072,0.383,0.1,0.894,-0.9998,0.0215,563.44
10,2025-10-08 17:59:21.784969,866.64,990.78,2770.73,1,1.5,-0.0387,0.33,0.1,0.894,-0.9922,0.1245,124.14
10,2025-10-09 17:59:21.784969,866.64,1003.73,2530.49,6,1.5,0.0131,0.335,0.1,0.894,-0.9899,0.1415,822.55
10,2025-10-10 17:59:21.784969,866.64,1003.25,2336.82,4,1.5,-0.0005,0.334,0.1,0.894,-0.9873,0.1586,546.46
10,2025-10-12 17:59:21.784969,866.64,1063.57,2476.98,3,1.5,0.0952,0.355,0.1,0.894,-0.9813,0.1925,590.8
10,2025-10-15 17:59:21.784969,866.64,1026.98,2700.05,3,1.5,-0.0579,0.342,0.1,0.894,-0.9701,0.2428,481.02
10,2025-10-16 17:59:21.784969,866.64,1001.32,2109.64,4,1.5,-0.025,0.334,0.1,0.894,-0.9657,0.2595,538.75
10,2025-10-19 17:59:21.784969,866.64,1025.0,2452.48,2,1.5,0.006,0.342,0.1,0.894,-0.9511,0.309,316.72
10,2025-10-20 17:59:21.784969,866.64,991.6,2324.77,1,1.5,-0.0326,0.331,0.1,0.894,-0.9456,0.3253,124.96
10,2025-10-21 17:59:21.784969,866.64,1032.62,2101.23,5,1.5,0.0414,0.344,0.1,0.894,-0.9399,0.3416,829.94
10,2025-10-22 17:59:21.784969,866.64,959.92,2890.95,1,1.5,-0.0704,0.32,0.1,0.894,-0.9338,0.3577,93.28
10,2025-10-23 17:59:21.784969,866.64,962.68,2344.61,3,1.5,0.0029,0.321,0.1,0.894,-0.9275,0.3737,288.12
10,2025-10-27 17:59:21.784969,866.64,974.78,2877.94,1,1.5,0.0225,0.325,0.1,0.894,-0.8996,0.4367,108.14
10,2025-10-28 17:59:21.784969,866.64,992.44,2842.36,2,1.5,0.0181,0.331,0.1,0.894,-0.892,0.4521,251.61
10,2025-10-31 17:59:21.784969,866.64,959.78,2447.05,2,1.5,-0.0113,0.32,0.1,0.894,-0.8675,0.4975,186.29
10,2025-11-02 17:59:21.784969,866.64,980.93,2822.92,2,1.5,0.0045,0.327,0.1,0.894,-0.8498,0.5271,228.58
10,2025-11-03 17:59:21.784969,866.64,1059.33,2371.89,2,1.5,0.0799,0.353,0.1,0.894,-0.8406,0.5416,385.38
10,2025-11-04 17:59:21.784969,866.64,1042.09,2937.55,1,1.5,-0.0163,0.347,0.1,0.894,-0.8312,0.556,175.45
10,2025-11-07 17:59:21.784969,866.64,1054.09,2067.46,1,1.5,-0.0581,0.351,0.1,0.894,-0.8014,0.5982,187.45
10,2025-11-08 17:59:21.784969,866.64,1080.7,2353.39,2,1.5,0.0252,0.36,0.1,0.894,-0.7909,0.6119,428.12
10,2025-11-09 17:59:21.784969,866.64,1152.94,2088.45,3,1.5,0.0668,0.384,0.1,0.894,-0.7803,0.6254,858.91
10,2025-11-13 17:59:21.784969,866.64,1080.36,2060.25,3,1.5,-0.0312,0.36,0.1,0.894,-0.7354,0.6776,641.18
10,2025-11-15 17:59:21.784969,866.64,1117.91,2154.33,1,1.5,0.0324,0.373,0.1,0.894,-0.7117,0.7025,251.27
10,2025-11-17 17:59:21.784969,866.64,1139.63,2254.04,7,1.5,-0.0004,0.38,0.1,0.894,-0.6871,0.7266,1910.94
10,2025-11-20 17:59:21.784969,866.64,1111.49,2922.35,2,1.5,-0.0153,0.37,0.1,0.894,-0.6486,0.7611,489.71
10,2025-11-21 17:59:21.784969,866.64,1126.85,2803.6,7,1.5,0.0138,0.376,0.1,0.894,-0.6354,0.7722,1821.48
10,2025-11-22 17:59:21.784969,866.64,1114.82,2008.97,1,1.5,-0.0107,0.372,0.1,0.894,-0.622,0.783,248.19
10,2025-11-23 17:59:21.784969,866.64,1161.54,2209.04,3,1.5,0.0419,0.387,0.1,0.894,-0.6085,0.7936,884.69
10,2025-11-25 17:59:21.784969,866.64,1256.62,2575.46,4,1.5,0.0628,0.419,0.1,0.894,-0.5808,0.814,1559.95
10,2025-12-01 17:59:21.784969,866.64,1279.29,2896.11,1,1.5,0.0206,0.426,0.1,0.894,-0.4938,0.8696,412.65
10,2025-12-02 17:59:21.784969,866.64,1309.6,2864.22,6,1.5,0.0237,0.437,0.1,0.894,-0.4787,0.878,2657.78
10,2025-12-03 17:59:21.784969,866.64,1250.44,2088.04,3,1.5,-0.0452,0.417,0.1,0.894,-0.4636,0.8861,1151.4
10,2025-12-09 17:59:21.784969,866.64,1380.13,2703.86,1,1.5,-0.0592,0.46,0.1,0.894,-0.3697,0.9291,513.49
10,2025-12-10 17:59:21.784969,866.64,1342.58,2230.74,1,1.5,-0.0272,0.448,0.1,0.894,-0.3537,0.9354,475.94
10,2025-12-16 17:59:21.784969,866.64,1398.87,2717.92,4,1.5,-0.0125,0.466,0.1,0.894,-0.2554,0.9668,2128.92
10,2025-12-17 17:59:21.784969,866.64,1403.8,2105.05,3,1.5,0.0035,0.468,0.1,0.894,-0.2387,0.9711,1611.48
10,2025-12-18 17:59:21.784969,866.64,1384.27,2092.72,6,1.5,-0.0139,0.461,0.1,0.894,-0.2219,0.9751,3105.77
10,2025-12-20 17:59:21.784969,866.64,1377.26,2877.08,2,1.5,-0.0091,0.459,0.1,0.894,-0.1882,0.9821,1021.25
10,2025-12-21 17:59:21.784969,866.64,1361.31,2163.38,2,1.5,-0.0116,0.454,0.1,0.894,-0.1713,0.9852,989.35
10,2025-12-22 17:59:21.784969,866.64,1373.63,2107.8,1,1.5,0.009,0.458,0.1,0.894,-0.1543,0.988,506.99
10,2025-12-26 17:59:21.784969,866.64,1291.05,2361.94,1,1.5,-0.0095,0.43,0.1,0.894,-0.086,0.9963,424.41
10,2025-12-27 17:59:21.784969,866.64,1320.21,2682.86,1,1.5,0.0226,0.44,0.1,0.894,-0.0688,0.9976,453.57
10,2025-12-30 17:59:21.784969,866.64,1394.69,2394.8,4,1.5,0.0012,0.465,0.1,0.894,-0.0172,0.9999,2112.2
10,2025-12-31 17:59:21.784969,866.64,1476.01,2096.81,4,1.5,0.0583,0.492,0.1,0.894,-0.0,1.0,2437.49
10,2026-01-03 17:59:21.784969,866.64,1691.56,2285.93,2,1.5,0.0834,0.564,0.1,0.894,0.0516,0.9987,1649.84
10,2026-01-05 17:59:21.784969,866.64,1793.87,2198.66,1,1.5,0.0215,0.598,0.1,0.894,0.086,0.9963,927.24
10,2026-01-06 17:59:21.784969,866.64,1714.75,2598.39,5,1.5,-0.0441,0.572,0.1,0.894,0.1031,0.9947,4240.54
11,2025-07-06 17:59:21.789714,785.25,1349.2,1568.75,1,1.5,0.0912,0.45,0.3,0.639,-0.0774,-0.997,563.95
11,2025-07-26 17:59:21.789714,785.25,1138.24,1234.65,1,0.919,-0.0219,0.379,0.3,0.639,-0.4094,-0.9124,352.99
11,2025-07-27 17:59:21.789714,785.25,1042.78,1636.02,4,1.487,-0.0839,0.348,0.3,0.639,-0.425,-0.9052,1030.11
11,2025-07-30 17:59:21.789714,785.25,1130.2,1489.33,5,1.5,0.0168,0.377,0.3,0.639,-0.4712,-0.882,1724.74
11,2025-07-31 17:59:21.789714,785.25,1103.44,1233.59,2,1.5,-0.0237,0.368,0.3,0.639,-0.4863,-0.8738,636.38
11,2025-08-01 17:59:21.789714,785.25,1059.19,1717.84,4,1.5,-0.0401,0.353,0.3,0.639,-0.5012,-0.8653,1095.76
11,2025-08-02 17:59:21.789714,785.25,1042.35,1756.51,3,1.5,-0.0159,0.347,0.3,0.639,-0.5161,-0.8566,771.29
11,2025-08-04 17:59:21.789714,785.25,982.53,1450.98,1,1.5,0.0194,0.328,0.3,0.639,-0.5452,-0.8383,197.28
11,2025-08-05 17:59:21.789714,785.25,987.4,1399.94,3,1.5,0.005,0.329,0.3,0.639,-0.5596,-0.8288,606.44
11,2025-08-08 17:59:21.789714,785.25,905.49,1301.61,3,1.5,-0.0514,0.302,0.3,0.639,-0.6016,-0.7988,360.73
11,2025-08-11 17:59:21.789714,785.25,902.91,1736.95,2,1.5,-0.03,0.301,0.3,0.639,-0.6421,-0.7667,235.33
11,2025-08-15 17:59:21.789714,785.25,898.15,1323.42,3,1.5,0.0171,0.299,0.3,0.639,-0.6933,-0.7207,338.71
11,2025-08-16 17:59:21.789714,785.25,940.51,1630.18,2,1.5,0.0472,0.314,0.3,0.639,-0.7056,-0.7086,310.52
11,2025-08-17 17:59:21.789714,785.25,969.61,1383.8,2,1.5,0.0309,0.323,0.3,0.639,-0.7177,-0.6964,368.72
11,2025-08-19 17:59:21.789714,785.25,979.67,1358.83,2,1.5,0.0011,0.327,0.3,0.639,-0.7412,-0.6713,388.84
11,2025-08-24 17:59:21.789714,785.25,892.2,1217.11,2,1.5,0.0329,0.297,0.3,0.639,-0.7962,-0.6051,213.9
11,2025-08-25 17:59:21.789714,785.25,943.13,1240.9,2,1.5,0.0571,0.314,0.3,0.639,-0.8065,-0.5913,315.75
11,2025-08-26 17:59:21.789714,785.25,978.35,1448.73,4,1.5,0.0374,0.326,0.3,0.639,-0.8165,-0.5773,772.42
11,2025-08-28 17:59:21.789714,785.25,879.07,1458.94,4,1.5,-0.0405,0.293,0.3,0.639,-0.8359,-0.5488,375.28
11,2025-08-30 17:59:21.789714,785.25,893.52,1356.15,2,1.5,0.0118,0.298,0.3,0.639,-0.8543,-0.5197,216.54
11,2025-08-31 17:59:21.789714,785.25,863.77,1307.94,4,1.5,-0.0333,0.288,0.3,0.639,-0.8631,-0.505,314.1
11,2025-09-02 17:59:21.789714,785.25,899.18,1530.64,2,1.5,0.041,0.3,0.3,0.639,-0.88,-0.475,227.86
11,2025-09-03 17:59:21.789714,785.25,863.77,1299.89,3,1.5,-0.0394,0.288,0.3,0.639,-0.8881,-0.4597,235.57
11,2025-09-04 17:59:21.789714,785.25,863.77,1609.03,3,1.5,0.0,0.288,0.3,0.639,-0.8958,-0.4444,235.57
11,2025-09-08 17:59:21.789714,785.25,914.16,1267.62,4,1.5,0.0583,0.305,0.3,0.639,-0.9243,-0.3817,515.66
11,2025-09-09 17:59:21.789714,785.25,873.6,1669.76,1,1.5,-0.0444,0.291,0.3,0.639,-0.9307,-0.3657,88.35
11,2025-09-10 17:59:21.789714,785.25,863.77,1175.68,1,1.5,-0.0112,0.288,0.3,0.639,-0.9369,-0.3496,78.52
11,2025-09-12 17:59:21.789714,785.25,863.77,1598.64,3,1.5,-0.0101,0.288,0.3,0.639,-0.9484,-0.3172,235.57
11,2025-09-14 17:59:21.789714,785.25,878.41,1680.88,6,1.5,-0.0447,0.293,0.3,0.639,-0.9587,-0.2844,558.93
11,2025-09-16 17:59:21.789714,785.25,932.95,1401.59,1,1.5,0.029,0.311,0.3,0.639,-0.9679,-0.2512,147.7
11,2025-09-17 17:59:21.789714,785.25,930.75,1743.26,2,1.5,-0.0024,0.31,0.3,0.639,-0.9721,-0.2345,291.0
11,2025-09-19 17:59:21.793329,785.25,924.46,1712.57,1,1.5,0.0275,0.308,0.3,0.639,-0.9796,-0.2009,139.21
11,2025-09-21 17:59:21.793329,785.25,879.86,1550.2,1,1.5,-0.0505,0.293,0.3,0.639,-0.9859,-0.1671,94.61
11,2025-09-23 17:59:21.793329,785.25,863.77,1337.93,6,1.5,-0.0824,0.288,0.3,0.639,-0.9911,-0.133,471.15
11,2025-09-26 17:59:21.793329,785.25,863.77,1680.01,4,1.5,-0.0154,0.288,0.3,0.639,-0.9967,-0.0817,314.1
11,2025-09-27 17:59:21.793329,785.25,925.12,1212.69,4,1.5,0.071,0.308,0.3,0.639,-0.9979,-0.0645,559.47
11,2025-09-28 17:59:21.793329,785.25,887.64,1573.5,3,1.5,-0.0405,0.296,0.3,0.639,-0.9989,-0.0473,307.18
11,2025-09-29 17:59:21.793329,785.25,874.45,1280.63,2,1.5,-0.0149,0.291,0.3,0.639,-0.9995,-0.0301,178.41
11,2025-10-01 17:59:21.793329,785.25,863.77,1567.95,3,1.5,0.0,0.288,0.3,0.639,-1.0,0.0043,235.57
11,2025-10-02 17:59:21.793329,785.25,869.78,1217.16,2,1.5,0.007,0.29,0.3,0.639,-0.9998,0.0215,169.06
11,2025-10-04 17:59:21.793329,785.25,863.77,1614.29,3,1.5,0.0,0.288,0.3,0.639,-0.9984,0.0559,235.57
11,2025-10-05 17:59:21.793329,785.25,917.15,1425.95,3,1.5,0.0618,0.306,0.3,0.639,-0.9973,0.0731,395.7
11,2025-10-07 17:59:21.793329,785.25,881.2,1598.93,1,1.5,0.0202,0.294,0.3,0.639,-0.9942,0.1074,95.95
11,2025-10-08 17:59:21.793329,785.25,903.0,1273.45,1,1.5,0.0247,0.301,0.3,0.639,-0.9922,0.1245,117.75
11,2025-10-11 17:59:21.793329,785.25,863.77,1661.73,2,1.5,-0.0505,0.288,0.3,0.639,-0.9845,0.1755,157.05
11,2025-10-15 17:59:21.793329,785.25,868.87,1278.15,1,1.5,-0.0116,0.29,0.3,0.639,-0.9701,0.2428,83.62
11,2025-10-19 17:59:21.793329,785.25,905.03,1543.7,2,1.5,-0.0069,0.302,0.3,0.639,-0.9511,0.309,239.56
11,2025-10-20 17:59:21.793329,785.25,863.77,1395.96,5,1.5,-0.0456,0.288,0.3,0.639,-0.9456,0.3253,392.62
11,2025-10-21 17:59:21.793329,785.25,912.34,1322.07,3,1.5,0.0562,0.304,0.3,0.639,-0.9399,0.3416,381.27
11,2025-10-25 17:59:21.793329,785.25,869.68,1659.62,3,1.5,-0.0301,0.29,0.3,0.639,-0.9141,0.4054,253.3
11,2025-10-26 17:59:21.795338,785.25,886.13,1207.58,1,1.5,0.0189,0.295,0.3,0.639,-0.907,0.4211,100.88
11,2025-10-27 17:59:21.795338,785.25,863.77,1534.06,1,1.5,-0.0252,0.288,0.3,0.639,-0.8996,0.4367,78.52
11,2025-10-30 17:59:21.795338,785.25,863.77,1510.81,3,1.5,-0.0149,0.288,0.3,0.639,-0.8759,0.4825,235.57
11,2025-11-02 17:59:21.795338,785.25,863.77,1541.87,4,1.5,0.0,0.288,0.3,0.639,-0.8498,0.5271,314.1
11,2025-11-04 17:59:21.795338,785.25,864.68,1593.69,5,1.5,-0.0119,0.288,0.3,0.639,-0.8312,0.556,397.15
11,2025-11-05 17:59:21.795338,785.25,872.94,1618.61,1,1.5,0.0096,0.291,0.3,0.639,-0.8215,0.5702,87.69
11,2025-11-12 17:59:21.795338,785.25,901.53,1207.86,3,1.5,0.0437,0.301,0.3,0.639,-0.747,0.6649,348.83
11,2025-11-14 17:59:21.795338,785.25,989.1,1440.58,3,1.5,0.0057,0.33,0.3,0.639,-0.7236,0.6902,611.56
11,2025-11-16 17:59:21.795338,785.25,918.55,1185.76,3,1.5,-0.0327,0.306,0.3,0.639,-0.6995,0.7147,399.91
11,2025-11-17 17:59:21.795338,785.25,931.35,1436.05,6,1.5,0.0139,0.31,0.3,0.639,-0.6871,0.7266,876.59
11,2025-11-18 17:59:21.795338,785.25,913.52,1191.21,2,1.5,-0.0191,0.305,0.3,0.639,-0.6744,0.7383,256.54
11,2025-11-20 17:59:21.795338,785.25,902.63,1653.78,2,1.5,-0.0127,0.301,0.3,0.639,-0.6486,0.7611,234.76
11,2025-11-25 17:59:21.797348,785.25,911.42,1185.07,4,1.5,-0.0059,0.304,0.3,0.639,-0.5808,0.814,504.69
11,2025-11-26 17:59:21.797348,785.25,960.18,1507.22,6,1.5,0.0535,0.32,0.3,0.639,-0.5667,0.8239,1049.57
11,2025-11-28 17:59:21.797348,785.25,942.2,1177.04,2,1.5,-0.0235,0.314,0.3,0.639,-0.538,0.8429,313.9
11,2025-11-29 17:59:21.797348,785.25,958.28,1199.86,6,1.5,0.0171,0.319,0.3,0.639,-0.5234,0.8521,1038.19
11,2025-12-02 17:59:21.797348,785.25,965.25,1515.26,1,1.5,0.004,0.322,0.3,0.639,-0.4787,0.878,180.0
11,2025-12-03 17:59:21.797348,785.25,998.78,1657.22,2,1.5,0.0347,0.333,0.3,0.639,-0.4636,0.8861,427.05
11,2025-12-05 17:59:21.797348,785.25,1087.35,1571.2,7,1.5,0.0415,0.362,0.3,0.639,-0.4328,0.9015,2114.67
11,2025-12-06 17:59:21.797348,785.25,1169.79,1274.65,1,1.5,0.0758,0.39,0.3,0.639,-0.4172,0.9088,384.54
11,2025-12-07 17:59:21.797348,785.25,1110.86,1376.45,1,1.5,-0.0504,0.37,0.3,0.639,-0.4015,0.9159,325.61
11,2025-12-08 17:59:21.797348,785.25,1103.96,1707.68,1,1.5,-0.0062,0.368,0.3,0.639,-0.3857,0.9226,318.71
11,2025-12-11 17:59:21.797348,785.25,1201.73,1228.58,3,1.5,0.0793,0.401,0.3,0.639,-0.3375,0.9413,1249.43
11,2025-12-12 17:59:21.797348,785.25,1156.31,1559.68,2,1.5,-0.0378,0.385,0.3,0.639,-0.3213,0.947,742.11
11,2025-12-14 17:59:21.797348,785.25,1074.97,1417.0,5,1.5,-0.031,0.358,0.3,0.639,-0.2885,0.9575,1448.62
11,2025-12-17 17:59:21.797348,785.25,1152.24,1233.17,2,1.5,-0.0134,0.384,0.3,0.639,-0.2387,0.9711,733.99
11,2025-12-19 17:59:21.797348,785.25,1097.72,1303.85,2,1.5,0.0356,0.366,0.3,0.639,-0.2051,0.9787,624.93
11,2025-12-20 17:59:21.797348,785.25,1094.94,1201.96,6,1.5,-0.0025,0.365,0.3,0.639,-0.1882,0.9821,1858.12
11,2025-12-22 17:59:21.797348,785.25,1068.17,1760.11,1,1.5,-0.0865,0.356,0.3,0.639,-0.1543,0.988,282.92
11,2025-12-23 17:59:21.797348,785.25,1122.54,1474.07,3,1.5,0.0509,0.374,0.3,0.639,-0.1373,0.9905,1011.86
11,2025-12-24 17:59:21.797348,785.25,1079.68,1677.48,1,1.5,-0.0382,0.36,0.3,0.639,-0.1202,0.9927,294.43
11,2025-12-27 17:59:21.799357,785.25,1072.43,1702.07,1,1.5,-0.0607,0.357,0.3,0.639,-0.0688,0.9976,287.18
11,2025-12-29 17:59:21.799357,785.25,1089.51,1189.47,4,1.5,0.0195,0.363,0.3,0.639,-0.0344,0.9994,1217.03
11,2025-12-31 17:59:21.799357,785.25,1148.88,1372.42,3,1.5,0.0118,0.383,0.3,0.639,-0.0,1.0,1090.9
11,2026-01-01 17:59:21.799357,785.25,1128.42,1299.21,1,1.5,-0.0178,0.376,0.3,0.639,0.0172,0.9999,343.17
11,2026-01-03 17:59:21.799357,785.25,1114.32,1596.14,4,1.5,0.021,0.371,0.3,0.639,0.0516,0.9987,1316.27
11,2026-01-04 17:59:21.799357,785.25,1184.19,1276.29,5,1.5,0.0627,0.395,0.3,0.639,0.0688,0.9976,1994.72
11,2026-01-06 17:59:21.799357,785.25,1122.89,1691.41,1,1.5,-0.0642,0.374,0.3,0.639,0.1031,0.9947,337.64
12,2025-06-22 17:59:21.799357,959.13,1267.23,1338.15,2,1.391,-0.0122,0.422,0.2,0.691,0.1628,-0.9867,616.2
12,2025-07-04 17:59:21.799357,959.13,1257.17,1435.67,2,0.36,0.051,0.419,0.2,0.691,-0.043,-0.9991,596.08
12,2025-07-24 17:59:21.799357,959.13,1886.53,1227.03,1,0.1,0.0224,0.629,0.2,0.691,-0.3777,-0.9259,927.4
12,2025-08-28 17:59:21.801755,959.13,2149.57,1435.23,3,0.1,0.0594,0.717,0.2,0.691,-0.8359,-0.5488,3571.31
12,2025-10-02 17:59:21.801755,959.13,1450.33,1130.54,1,0.1,0.0437,0.483,0.2,0.691,-0.9998,0.0215,491.2
12,2025-11-11 17:59:21.804044,959.13,1374.22,1340.44,1,0.167,0.0347,0.458,0.2,0.691,-0.7583,0.6519,415.09
12,2025-11-12 17:59:21.804044,959.13,1362.92,1133.07,1,0.1,-0.0082,0.454,0.2,0.691,-0.747,0.6649,403.79
12,2025-11-28 17:59:21.804044,959.13,1522.94,1136.91,1,0.1,0.0118,0.508,0.2,0.691,-0.538,0.8429,563.81
12,2025-12-04 17:59:21.804044,959.13,1513.55,1077.47,1,0.1,0.051,0.505,0.2,0.691,-0.4482,0.8939,554.42
12,2025-12-13 17:59:21.804044,959.13,1460.96,1485.51,1,0.121,0.0315,0.487,0.2,0.691,-0.3049,0.9524,501.83
13,2025-07-05 17:59:21.804044,570.35,1557.03,1255.27,2,0.153,-0.0086,0.519,0.3,0.515,-0.0602,-0.9982,1973.36
13,2025-09-01 17:59:21.806049,570.35,1468.4,1079.19,1,0.1,0.031,0.489,0.3,0.515,-0.8717,-0.49,898.05
13,2025-09-04 17:59:21.806049,570.35,1340.42,1267.86,1,0.1,-0.0253,0.447,0.3,0.515,-0.8958,-0.4444,770.08
13,2025-09-13 17:59:21.806049,570.35,1338.34,1048.36,1,0.1,0.0117,0.446,0.3,0.515,-0.9537,-0.3008,767.99
13,2025-12-02 17:59:21.806049,570.35,1974.82,1237.46,4,0.1,-0.0058,0.658,0.3,0.515,-0.4787,0.878,5617.89
14,2025-06-23 17:59:21.808056,1411.64,1940.92,1712.86,1,0.435,0.0153,0.647,0.3,0.474,0.1458,-0.9893,529.28
14,2025-07-18 17:59:21.808056,1411.64,1831.45,2205.07,1,0.139,-0.034,0.61,0.3,0.474,-0.2802,-0.9599,419.81
